timestamp,value
2022-07-07 12:56:46,7.157711191711969
2022-07-07 13:56:46,7.583800243754807
2022-07-07 14:56:46,9.120897924844888
2022-07-07 15:56:46,7.871792113541653
2022-07-07 16:56:46,8.012360307989612
2022-07-07 17:56:46,7.729069644671785
2022-07-07 18:56:46,8.496475113556254
2022-07-07 19:56:46,8.205423181207633
2022-07-07 20:56:46,7.7968931129143755
2022-07-07 21:56:46,6.860431048568984
2022-07-07 22:56:46,8.25187057145794
2022-07-07 23:56:46,8.711490519850399
2022-07-08 00:56:46,7.192448453074084
2022-07-08 01:56:46,7.540933944046045
2022-07-08 02:56:46,7.875825797353072
2022-07-08 03:56:46,8.123882859249084
2022-07-08 04:56:46,7.955953263476821
2022-07-08 05:56:46,8.627392208157989
2022-07-08 06:56:46,7.6572279567886135
2022-07-08 07:56:46,8.262535784962536
2022-07-08 08:56:46,8.12046960893195
2022-07-08 09:56:46,8.409070412524043
2022-07-08 10:56:46,7.429334107502352
2022-07-08 11:56:46,7.552922658870843
2022-07-08 12:56:46,7.398497460175707
2022-07-08 13:56:46,7.77394465606865
2022-07-08 14:56:46,8.249332509294227
2022-07-08 15:56:46,8.223931856248473
2022-07-08 16:56:46,7.360852466566037
2022-07-08 17:56:46,8.285564959907553
2022-07-08 18:56:46,6.824246544707217
2022-07-08 19:56:46,7.742214014768245
2022-07-08 20:56:46,8.195984096980185
2022-07-08 21:56:46,8.75940289833205
2022-07-08 22:56:46,8.029585479189537
2022-07-08 23:56:46,7.221775447705956
2022-07-09 00:56:46,8.01548840569044
2022-07-09 01:56:46,10.200970525486428
2022-07-09 02:56:46,8.082361224286814
2022-07-09 03:56:46,8.698633994358902
2022-07-09 04:56:46,7.874696576180998
2022-07-09 05:56:46,8.535167080354023
2022-07-09 06:56:46,7.817011626198193
2022-07-09 07:56:46,7.939382865965167
2022-07-09 08:56:46,6.083492279652903
2022-07-09 09:56:46,7.395119418589762
2022-07-09 10:56:46,8.137132647248084
2022-07-09 11:56:46,7.468338506797816
2022-07-09 12:56:46,7.1567251659770355
2022-07-09 13:56:46,6.154981931362261
2022-07-09 14:56:46,6.92787871550146
2022-07-09 15:56:46,7.672185682184731
2022-07-09 16:56:46,7.3720870824436515
2022-07-09 17:56:46,7.472880864088471
2022-07-09 18:56:46,8.040168465740267
2022-07-09 19:56:46,7.7453438943196575
2022-07-09 20:56:46,8.434630604555833
2022-07-09 21:56:46,7.566953427391473
2022-07-09 22:56:46,7.5385896619334
2022-07-09 23:56:46,8.009436242409013
2022-07-10 00:56:46,6.918274793338177
2022-07-10 01:56:46,7.573807837319437
2022-07-10 02:56:46,6.789801766737353
2022-07-10 03:56:46,7.434111792224567
2022-07-10 04:56:46,7.429231674200975
2022-07-10 05:56:46,6.858847316965742
2022-07-10 06:56:46,7.038029167078323
2022-07-10 07:56:46,8.095509404337148
2022-07-10 08:56:46,6.918018025364312
2022-07-10 09:56:46,7.444899637630119
2022-07-10 10:56:46,7.621141084336625
2022-07-10 11:56:46,7.51769845649161
2022-07-10 12:56:46,7.365564113296512
2022-07-10 13:56:46,8.38874958553824
2022-07-10 14:56:46,5.969762933488168
2022-07-10 15:56:46,6.48757698304008
2022-07-10 16:56:46,7.391681867956837
2022-07-10 17:56:46,6.784235576402144
2022-07-10 18:56:46,6.374279795221628
2022-07-10 19:56:46,6.253385299494522
2022-07-10 20:56:46,7.682372016716886
2022-07-10 21:56:46,5.993487126429368
